id,title,price
24966,Product 24966,1995.38
24967,Product 24967,7095.86
24968,Product 24968,4245.48
24969,Product 24969,8777.38
24970,Product 24970,7830.2
24971,Product 24971,8074.28
24972,Product 24972,8002.66
24973,Product 24973,2300.94
24974,Product 24974,2060.88
24975,Product 24975,8660.76
24976,Product 24976,1022.87
24977,Product 24977,5409.35
24978,Product 24978,5647.01
24979,Product 24979,346.37
24980,Product 24980,8219.06
24981,Product 24981,9633.05
24982,Product 24982,1781.06
24983,Product 24983,6287.34
24984,Product 24984,5008.41
24985,Product 24985,3510.36
24986,Product 24986,2158.69
24987,Product 24987,1107.06
24988,Product 24988,3857.45
24989,Product 24989,4823.75
24990,Product 24990,924.37
24991,Product 24991,5358.8
24992,Product 24992,1978.67
24993,Product 24993,1315.99
24994,Product 24994,7729.39
24995,Product 24995,4448.28
24996,Product 24996,4218.11
24997,Product 24997,5451.87
24998,Product 24998,1935
24999,Product 24999,9363.6
25000,Product 25000,2800.43
25001,Product 25001,4620.83
25002,Product 25002,7151.64
25003,Product 25003,3171.72
25004,Product 25004,4787.76
25005,Product 25005,8068.88
25006,Product 25006,9026
25007,Product 25007,2914.31
25008,Product 25008,8859.93
25009,Product 25009,5802.8
25010,Product 25010,9470.83
25011,Product 25011,1272.13
25012,Product 25012,5338.81
25013,Product 25013,2727.65
25014,Product 25014,7377.9
25015,Product 25015,6166.1
25016,Product 25016,7255.95
25017,Product 25017,3358.31
25018,Product 25018,9263.12
25019,Product 25019,9324.18
25020,Product 25020,5702.51
25021,Product 25021,8588.54
25022,Product 25022,3263.25
25023,Product 25023,6767.56
25024,Product 25024,9702.01
25025,Product 25025,6206.18
25026,Product 25026,6436.76
25027,Product 25027,5155.41
25028,Product 25028,9411.49
25029,Product 25029,1110.5
25030,Product 25030,8417.46
25031,Product 25031,7976.66
25032,Product 25032,1582.93
25033,Product 25033,9517.96
25034,Product 25034,4127.35
25035,Product 25035,4688.42
25036,Product 25036,7906.79
25037,Product 25037,3835.11
25038,Product 25038,4476.05
25039,Product 25039,4074.66
25040,Product 25040,111.19
25041,Product 25041,1332.57
25042,Product 25042,6757.3
25043,Product 25043,334.78
25044,Product 25044,504.77
25045,Product 25045,271.32
25046,Product 25046,5798.8
25047,Product 25047,6710.89
25048,Product 25048,3028.27
25049,Product 25049,1713.11
25050,Product 25050,2829.72
25051,Product 25051,6823.74
25052,Product 25052,7819.27
25053,Product 25053,3888.72
25054,Product 25054,1501.07
25055,Product 25055,8311.04
25056,Product 25056,1796.44
25057,Product 25057,8703.55
25058,Product 25058,9527.22
25059,Product 25059,6848.42
25060,Product 25060,8834.27
25061,Product 25061,6727.09
25062,Product 25062,12.57
25063,Product 25063,1181.92
25064,Product 25064,5726.06
25065,Product 25065,7843.13
25066,Product 25066,8685.7
25067,Product 25067,1412.3
25068,Product 25068,4322.34
25069,Product 25069,9630.18
25070,Product 25070,1983.84
25071,Product 25071,3445.4
25072,Product 25072,5984.06
25073,Product 25073,4496.41
25074,Product 25074,6213.73
25075,Product 25075,2258.83
25076,Product 25076,1804.25
25077,Product 25077,9611.38
25078,Product 25078,9860.95
25079,Product 25079,5434.43
25080,Product 25080,928.55
25081,Product 25081,756.55
25082,Product 25082,9527.51
25083,Product 25083,6267.03
25084,Product 25084,9745.05
25085,Product 25085,2359.21
25086,Product 25086,4948.53
25087,Product 25087,2683.89
25088,Product 25088,6715.11
25089,Product 25089,1179.9
25090,Product 25090,72.05
25091,Product 25091,4195.78
25092,Product 25092,1181.91
25093,Product 25093,390.32
25094,Product 25094,5281.48
25095,Product 25095,4149.06
25096,Product 25096,9620.01
25097,Product 25097,4109.49
25098,Product 25098,498.6
25099,Product 25099,8659.77
25100,Product 25100,9478.96
25101,Product 25101,9857.98
25102,Product 25102,125.76
25103,Product 25103,6784.63
25104,Product 25104,9025.61
25105,Product 25105,7845.37
25106,Product 25106,8568.83
25107,Product 25107,8719.71
25108,Product 25108,1404.63
25109,Product 25109,1523.7
25110,Product 25110,9428.57
25111,Product 25111,116.99
25112,Product 25112,2513.35
25113,Product 25113,3419.51
25114,Product 25114,2355.98
25115,Product 25115,969.83
25116,Product 25116,5226.65
25117,Product 25117,3899.93
25118,Product 25118,9038.04
25119,Product 25119,6942.54
25120,Product 25120,7009.6
25121,Product 25121,8233.19
25122,Product 25122,3813.34
25123,Product 25123,9505.34
25124,Product 25124,4019.98
25125,Product 25125,9071.53
25126,Product 25126,5013.02
25127,Product 25127,8785.01
25128,Product 25128,2429.61
25129,Product 25129,7314.61
25130,Product 25130,280.32
25131,Product 25131,9652.73
25132,Product 25132,6883.21
25133,Product 25133,4203.97
25134,Product 25134,2843.09
25135,Product 25135,7244.46
25136,Product 25136,6765.04
25137,Product 25137,1454.49
25138,Product 25138,5996.51
25139,Product 25139,2845.66
25140,Product 25140,3258.48
25141,Product 25141,4245.87
25142,Product 25142,9899.18
25143,Product 25143,4870.78
25144,Product 25144,4060.2
25145,Product 25145,3977.68
25146,Product 25146,8193.9
25147,Product 25147,2529.37
25148,Product 25148,8050.41
25149,Product 25149,3833.94
25150,Product 25150,1935.03
25151,Product 25151,1694.62
25152,Product 25152,9222.44
25153,Product 25153,408.23
25154,Product 25154,4837.76
25155,Product 25155,3476.23
25156,Product 25156,7739.28
25157,Product 25157,8907.9
25158,Product 25158,6960.01
25159,Product 25159,6048.42
25160,Product 25160,6111.97
25161,Product 25161,7786.19
25162,Product 25162,3586.32
25163,Product 25163,9395.46
25164,Product 25164,183.76
25165,Product 25165,1043.38
25166,Product 25166,2303.29
25167,Product 25167,810.42
25168,Product 25168,7856.36
25169,Product 25169,2893.52
25170,Product 25170,4039.67
25171,Product 25171,6219.71
25172,Product 25172,3308.58
25173,Product 25173,10.44
25174,Product 25174,3189.97
25175,Product 25175,8704.47
25176,Product 25176,835.14
25177,Product 25177,1147.23
25178,Product 25178,7848.13
25179,Product 25179,951.26
25180,Product 25180,372.34
25181,Product 25181,2565.68
25182,Product 25182,3649.34
25183,Product 25183,2788.45
25184,Product 25184,6279.71
25185,Product 25185,417.37
25186,Product 25186,3750.44
25187,Product 25187,8450.84
25188,Product 25188,2010.88
25189,Product 25189,7985.64
25190,Product 25190,3075.61
25191,Product 25191,764.08
25192,Product 25192,5933.98
25193,Product 25193,6527.81
25194,Product 25194,7112.1
25195,Product 25195,1051.64
25196,Product 25196,7751.45
25197,Product 25197,3349.42
25198,Product 25198,4261.34
25199,Product 25199,4240.95
25200,Product 25200,720.89
25201,Product 25201,9697.6
25202,Product 25202,6034.12
25203,Product 25203,8381.6
25204,Product 25204,2193.05
25205,Product 25205,4078.1
25206,Product 25206,1224.12
25207,Product 25207,6587.6
25208,Product 25208,3860.33
25209,Product 25209,3680.55
25210,Product 25210,8602.49
25211,Product 25211,7276.47
25212,Product 25212,3548.13
25213,Product 25213,7739.15
25214,Product 25214,7646.47
25215,Product 25215,5502.45
25216,Product 25216,2383.64
25217,Product 25217,1861.2
25218,Product 25218,8348.76
25219,Product 25219,4166.78
25220,Product 25220,4741.2
25221,Product 25221,1623.22
25222,Product 25222,9249.6
25223,Product 25223,8937.39
25224,Product 25224,3489.96
25225,Product 25225,7064.6
25226,Product 25226,7491.99
25227,Product 25227,4821.27
25228,Product 25228,9759.38
25229,Product 25229,7101.43
25230,Product 25230,5921.13
25231,Product 25231,5506.83
25232,Product 25232,4689.88
25233,Product 25233,4337.95
25234,Product 25234,32.3
25235,Product 25235,8829.79
25236,Product 25236,450.39
25237,Product 25237,6270.89
25238,Product 25238,1917.14
25239,Product 25239,3015.05
25240,Product 25240,9181.64
25241,Product 25241,8461.93
25242,Product 25242,9266.55
25243,Product 25243,8708.26
25244,Product 25244,1463.29
25245,Product 25245,8896.14
25246,Product 25246,4958.96
25247,Product 25247,1234.63
25248,Product 25248,405.16
25249,Product 25249,449.3
25250,Product 25250,6796.23
25251,Product 25251,6008.82
25252,Product 25252,3527.11
25253,Product 25253,154.53
25254,Product 25254,7544.78
25255,Product 25255,7568.83
25256,Product 25256,2219.19
25257,Product 25257,9788.92
25258,Product 25258,2598
25259,Product 25259,9317.62
25260,Product 25260,7762.95
25261,Product 25261,2193.18
25262,Product 25262,6296.68
25263,Product 25263,6730.66
25264,Product 25264,3647.08
25265,Product 25265,1692.65
25266,Product 25266,8227.19
25267,Product 25267,1523.35
25268,Product 25268,6224.61
25269,Product 25269,5005.39
25270,Product 25270,7663.18
25271,Product 25271,8071.49
25272,Product 25272,9636.18
25273,Product 25273,1103.25
25274,Product 25274,7724.48
25275,Product 25275,6239.15
25276,Product 25276,6363.18
25277,Product 25277,4634.41
25278,Product 25278,797.69
25279,Product 25279,6692.01
25280,Product 25280,1776.47
25281,Product 25281,7720.88
25282,Product 25282,3296.25
25283,Product 25283,5760.85
25284,Product 25284,9611
25285,Product 25285,9212.16
25286,Product 25286,933.23
25287,Product 25287,6968.38
25288,Product 25288,5423.53
25289,Product 25289,8806.11
25290,Product 25290,5338.67
25291,Product 25291,5444.19
25292,Product 25292,6780.02
25293,Product 25293,5840.97
25294,Product 25294,9073.56
25295,Product 25295,9626.27
25296,Product 25296,2171.32
25297,Product 25297,9017.24
25298,Product 25298,8876.09
25299,Product 25299,1883.96
25300,Product 25300,5470.23
25301,Product 25301,3825.95
25302,Product 25302,6321.34
25303,Product 25303,5995.84
25304,Product 25304,9119.91
25305,Product 25305,9039.73
25306,Product 25306,983.87
25307,Product 25307,4777.86
25308,Product 25308,7183.13
25309,Product 25309,2265.88
25310,Product 25310,3663.25
25311,Product 25311,5580.13
25312,Product 25312,8883.65
25313,Product 25313,7265.52
25314,Product 25314,6265.98
25315,Product 25315,4857.82
25316,Product 25316,4335.82
25317,Product 25317,2510.52
25318,Product 25318,532.68
25319,Product 25319,5569.99
25320,Product 25320,6784.95
25321,Product 25321,1280.18
25322,Product 25322,9957.85
25323,Product 25323,2771.65
25324,Product 25324,9870.9
25325,Product 25325,8491.92
25326,Product 25326,7970.19
25327,Product 25327,3438.23
25328,Product 25328,4179.08
25329,Product 25329,8415.51
25330,Product 25330,724.5
25331,Product 25331,6297.84
25332,Product 25332,4657.44
25333,Product 25333,437.86
25334,Product 25334,4702.06
25335,Product 25335,6245.71
25336,Product 25336,9355.23
25337,Product 25337,7125.57
25338,Product 25338,7724.55
25339,Product 25339,5776.27
25340,Product 25340,378.47
25341,Product 25341,9974.89
25342,Product 25342,6957.2
25343,Product 25343,2792.42
25344,Product 25344,9959.24
25345,Product 25345,3443.86
25346,Product 25346,9010.18
25347,Product 25347,137.71
25348,Product 25348,8100.24
25349,Product 25349,7129.08
25350,Product 25350,5342.82
25351,Product 25351,7246.05
25352,Product 25352,3383.15
25353,Product 25353,9279.48
25354,Product 25354,833.56
25355,Product 25355,8414.84
25356,Product 25356,5218.48
25357,Product 25357,2232.12
25358,Product 25358,4599.14
25359,Product 25359,5381.23
25360,Product 25360,4067.06
25361,Product 25361,1810.14
25362,Product 25362,9929.88
25363,Product 25363,4117.72
25364,Product 25364,5977.12
25365,Product 25365,8240.59
25366,Product 25366,4553.38
25367,Product 25367,7061.87
25368,Product 25368,9158.52
25369,Product 25369,5729.72
25370,Product 25370,3347.43
25371,Product 25371,2356.38
25372,Product 25372,3254.67
25373,Product 25373,1476.33
25374,Product 25374,3093.46
25375,Product 25375,1099.72
25376,Product 25376,6474.77
25377,Product 25377,2608.31
25378,Product 25378,2895
25379,Product 25379,2093.47
25380,Product 25380,1813.65
25381,Product 25381,1295.6
25382,Product 25382,4481.65
25383,Product 25383,1121.82
25384,Product 25384,1213.1
25385,Product 25385,4122.45
25386,Product 25386,3776.81
25387,Product 25387,8409.66
25388,Product 25388,5708.3
25389,Product 25389,1694.83
25390,Product 25390,8828.49
25391,Product 25391,3579.61
25392,Product 25392,354.79
25393,Product 25393,8413.44
25394,Product 25394,9485.52
25395,Product 25395,2164.77
25396,Product 25396,5045.95
25397,Product 25397,360.95
25398,Product 25398,1047.3
25399,Product 25399,1532.66
25400,Product 25400,6207.76
25401,Product 25401,1331.54
25402,Product 25402,7523.35
25403,Product 25403,6937.26
25404,Product 25404,9797.35
25405,Product 25405,3173.91
25406,Product 25406,109.61
25407,Product 25407,339.72
25408,Product 25408,3033.39
25409,Product 25409,6823.77
25410,Product 25410,3021.83
25411,Product 25411,5624.98
25412,Product 25412,851.27
25413,Product 25413,4669.27
25414,Product 25414,1921.77
25415,Product 25415,3889.87
25416,Product 25416,3202.66
25417,Product 25417,3223.3
25418,Product 25418,9830.44
25419,Product 25419,1590.06
25420,Product 25420,1008.6
25421,Product 25421,7468.72
25422,Product 25422,1643.16
25423,Product 25423,2506.76
25424,Product 25424,1827.18
25425,Product 25425,4698.05
25426,Product 25426,1144.38
25427,Product 25427,1730.57
25428,Product 25428,1111.46
25429,Product 25429,6186.35
25430,Product 25430,3766.13
25431,Product 25431,6158.53
25432,Product 25432,1310.08
25433,Product 25433,9616.49
25434,Product 25434,4241.84
25435,Product 25435,1361.97
25436,Product 25436,9002.42
25437,Product 25437,3818.31
25438,Product 25438,778.22
25439,Product 25439,9106.39
25440,Product 25440,9762.41
25441,Product 25441,88.28
25442,Product 25442,6401.14
25443,Product 25443,3291.02
25444,Product 25444,1509.23
25445,Product 25445,1123.97
25446,Product 25446,3726.75
25447,Product 25447,4624.58
25448,Product 25448,9730.14
25449,Product 25449,9437.69
25450,Product 25450,1567.93
25451,Product 25451,5964.99
25452,Product 25452,2150.45
25453,Product 25453,2006.07
25454,Product 25454,506.2
25455,Product 25455,924.6
25456,Product 25456,6177.1
25457,Product 25457,6867.62
25458,Product 25458,9842.88
25459,Product 25459,8079.05
25460,Product 25460,9757.16
25461,Product 25461,397.93
25462,Product 25462,188.77
25463,Product 25463,1916.39
25464,Product 25464,5169.33
25465,Product 25465,1071.9
25466,Product 25466,4360.02
25467,Product 25467,9524.58
25468,Product 25468,5706.1
25469,Product 25469,6665.42
25470,Product 25470,4218.19
25471,Product 25471,8939.44
25472,Product 25472,7205.92
25473,Product 25473,7053.78
25474,Product 25474,2626.26
25475,Product 25475,1061.17
25476,Product 25476,9959.64
25477,Product 25477,4031.45
25478,Product 25478,7787.41
25479,Product 25479,2096.56
25480,Product 25480,1641.85
25481,Product 25481,2908.5
25482,Product 25482,1892.23
25483,Product 25483,7595.34
25484,Product 25484,8607.78
25485,Product 25485,8030.92
25486,Product 25486,7220.18
25487,Product 25487,2323.02
25488,Product 25488,1147.98
25489,Product 25489,5827.55
25490,Product 25490,624.75
25491,Product 25491,2448.48
25492,Product 25492,8107.54
25493,Product 25493,4503.84
25494,Product 25494,1677.07
25495,Product 25495,7824.13
25496,Product 25496,7653.7
25497,Product 25497,9082.58
25498,Product 25498,651.39
25499,Product 25499,2497.05
25500,Product 25500,3915.05
25501,Product 25501,4134.52
25502,Product 25502,6.07
25503,Product 25503,1013.81
25504,Product 25504,3717.33
25505,Product 25505,4246.78
25506,Product 25506,7047.29
25507,Product 25507,6567.84
25508,Product 25508,3705.69
25509,Product 25509,4044.53
25510,Product 25510,6058.21
25511,Product 25511,4587.08
25512,Product 25512,5769.72
25513,Product 25513,5411.46
25514,Product 25514,5334.59
25515,Product 25515,1970.92
25516,Product 25516,7877.48
25517,Product 25517,9447.33
25518,Product 25518,8288.46
25519,Product 25519,7859.33
25520,Product 25520,8176.36
25521,Product 25521,4655.64
25522,Product 25522,8064.86
25523,Product 25523,6553.36
25524,Product 25524,2533.22
25525,Product 25525,872.38
25526,Product 25526,1962.15
25527,Product 25527,7005.07
25528,Product 25528,9563.27
25529,Product 25529,526.61
25530,Product 25530,5354.67
25531,Product 25531,6156.26
25532,Product 25532,2636.42
25533,Product 25533,4966.49
25534,Product 25534,4787.36
25535,Product 25535,5329.06
25536,Product 25536,5351.96
25537,Product 25537,3789.1
25538,Product 25538,6444.83
25539,Product 25539,9858.14
25540,Product 25540,5536.68
25541,Product 25541,9380.3
25542,Product 25542,9293.53
25543,Product 25543,2202.59
25544,Product 25544,2948.86
25545,Product 25545,7200.89
25546,Product 25546,1853.42
25547,Product 25547,7887.37
25548,Product 25548,7559.49
25549,Product 25549,4747.56
25550,Product 25550,7776.55
25551,Product 25551,1797.73
25552,Product 25552,8534.49
25553,Product 25553,8572.85
25554,Product 25554,8193.06
25555,Product 25555,9586.42
25556,Product 25556,8855.99
25557,Product 25557,9265.23
25558,Product 25558,8130.73
25559,Product 25559,5252.38
25560,Product 25560,6897.56
25561,Product 25561,8871
25562,Product 25562,222.64
25563,Product 25563,1310.87
25564,Product 25564,4207.94
25565,Product 25565,3882.03
25566,Product 25566,1387.9
25567,Product 25567,2398.88
25568,Product 25568,8259.61
25569,Product 25569,9618.5
25570,Product 25570,7203.89
25571,Product 25571,6645.91
25572,Product 25572,9983.16
25573,Product 25573,8603.35
25574,Product 25574,4284
25575,Product 25575,1689.12
25576,Product 25576,8535.15
25577,Product 25577,6355.4
25578,Product 25578,3133.05
25579,Product 25579,3823.16
25580,Product 25580,9936.83
25581,Product 25581,2920.29
25582,Product 25582,2673.42
25583,Product 25583,9448.76
25584,Product 25584,1972.88
25585,Product 25585,7413.98
25586,Product 25586,2917.95
25587,Product 25587,7720.58
25588,Product 25588,5053.9
25589,Product 25589,5870.68
25590,Product 25590,4111.45
25591,Product 25591,2093.55
25592,Product 25592,7623.18
25593,Product 25593,9767.39
25594,Product 25594,9070.92
25595,Product 25595,6328.37
25596,Product 25596,5127.97
25597,Product 25597,3739.83
25598,Product 25598,425.15
25599,Product 25599,7440.51
25600,Product 25600,3577.18
25601,Product 25601,6209.46
25602,Product 25602,5987.68
25603,Product 25603,4063.62
25604,Product 25604,2271.96
25605,Product 25605,5908.94
25606,Product 25606,3592.86
25607,Product 25607,3746.75
25608,Product 25608,5422.78
25609,Product 25609,623.59
25610,Product 25610,1382.62
25611,Product 25611,6816.5
25612,Product 25612,9055.74
25613,Product 25613,1858.79
25614,Product 25614,752.85
25615,Product 25615,7608.72
25616,Product 25616,7862.93
25617,Product 25617,598.36
25618,Product 25618,6950.79
25619,Product 25619,6110.85
25620,Product 25620,6466.33
25621,Product 25621,4836.77
25622,Product 25622,6661.22
25623,Product 25623,4354.86
25624,Product 25624,941.34
25625,Product 25625,9147.75
25626,Product 25626,2826.87
25627,Product 25627,2261.96
25628,Product 25628,9385.64
25629,Product 25629,194.8
25630,Product 25630,4419.52
25631,Product 25631,7064.21
25632,Product 25632,4821.18
25633,Product 25633,9793.86
25634,Product 25634,2911.44
25635,Product 25635,8914.33
25636,Product 25636,9781.27
25637,Product 25637,8906.21
25638,Product 25638,7792.25
25639,Product 25639,2844.04
25640,Product 25640,9561.89
25641,Product 25641,1769.77
25642,Product 25642,634.89
25643,Product 25643,3842.33
25644,Product 25644,305.72
25645,Product 25645,9269.16
25646,Product 25646,934.73
25647,Product 25647,7499.18
25648,Product 25648,8839.44
25649,Product 25649,4600.57
25650,Product 25650,7229.27
25651,Product 25651,3396.35
25652,Product 25652,3499.09
25653,Product 25653,2304.55
25654,Product 25654,3851.52
25655,Product 25655,2225.8
25656,Product 25656,9055.46
25657,Product 25657,3820.13
25658,Product 25658,7078.34
25659,Product 25659,477.54
25660,Product 25660,4290.84
25661,Product 25661,8856.27
25662,Product 25662,4405.73
25663,Product 25663,8462.68
25664,Product 25664,7780.37
25665,Product 25665,2081.65
25666,Product 25666,7216.26
25667,Product 25667,8423.69
25668,Product 25668,5995.78
25669,Product 25669,8901.42
25670,Product 25670,199.58
25671,Product 25671,9532.55
25672,Product 25672,7976.08
25673,Product 25673,2419.61
25674,Product 25674,545.06
25675,Product 25675,5689.25
25676,Product 25676,2499.62
25677,Product 25677,6078.49
25678,Product 25678,6146.43
25679,Product 25679,206.38
25680,Product 25680,6943.26
25681,Product 25681,2921.13
25682,Product 25682,4841.36
25683,Product 25683,8702.21
25684,Product 25684,1829.46
25685,Product 25685,2941.26
25686,Product 25686,6054.74
25687,Product 25687,7823.56
25688,Product 25688,1438.75
25689,Product 25689,4564.3
25690,Product 25690,2122.58
25691,Product 25691,2780.65
25692,Product 25692,8804.38
25693,Product 25693,4946.17
25694,Product 25694,9044.11
25695,Product 25695,1100.59
25696,Product 25696,2908.31
25697,Product 25697,6481.6
25698,Product 25698,5442.95
25699,Product 25699,3491.81
25700,Product 25700,6961.65
25701,Product 25701,3681.08
25702,Product 25702,4113.81
25703,Product 25703,5261.2
25704,Product 25704,9280.05
25705,Product 25705,5405.92
25706,Product 25706,2689.58
25707,Product 25707,3336.49
25708,Product 25708,2453.72
25709,Product 25709,2343.12
25710,Product 25710,8684.07
25711,Product 25711,4620.72
25712,Product 25712,2263.79
25713,Product 25713,8557.21
25714,Product 25714,9449.13
25715,Product 25715,1141.56
25716,Product 25716,5111.31
25717,Product 25717,8973.53
25718,Product 25718,9430.52
25719,Product 25719,6257.45
25720,Product 25720,1601.77
25721,Product 25721,1727.49
25722,Product 25722,5515
25723,Product 25723,4043.45
25724,Product 25724,4368.03
25725,Product 25725,5457.27
25726,Product 25726,6231.94
25727,Product 25727,903.93
25728,Product 25728,215.93
25729,Product 25729,6821.97
25730,Product 25730,2105.8
25731,Product 25731,4445.3
25732,Product 25732,241.7
25733,Product 25733,2795.24
25734,Product 25734,2551.83
25735,Product 25735,9690.8
25736,Product 25736,6697.14
25737,Product 25737,5614.28
25738,Product 25738,9365.05
25739,Product 25739,6830.84
25740,Product 25740,2067.78
25741,Product 25741,5656.79
25742,Product 25742,8073.91
25743,Product 25743,7876.19
25744,Product 25744,4081.64
25745,Product 25745,8973.36
25746,Product 25746,6212.58
25747,Product 25747,1817.45
25748,Product 25748,180.14
25749,Product 25749,1720.58
25750,Product 25750,1912.05
25751,Product 25751,9193.37
25752,Product 25752,6360.03
25753,Product 25753,3320.08
25754,Product 25754,7118.03
25755,Product 25755,7331.6
25756,Product 25756,8234.59
25757,Product 25757,3811.36
25758,Product 25758,7214.75
25759,Product 25759,6949.55
25760,Product 25760,6664.11
25761,Product 25761,8571.24
25762,Product 25762,2866.49
25763,Product 25763,9289.17
25764,Product 25764,6370.42
25765,Product 25765,5340.62
25766,Product 25766,484.73
25767,Product 25767,508.46
25768,Product 25768,3576.9
25769,Product 25769,4328.8
25770,Product 25770,4886.95
25771,Product 25771,6663.62
25772,Product 25772,7905.17
25773,Product 25773,2058.88
25774,Product 25774,1433.63
25775,Product 25775,8289.83
25776,Product 25776,4511.14
25777,Product 25777,3572.15
25778,Product 25778,5213.5
25779,Product 25779,8324.83
25780,Product 25780,4758.19
25781,Product 25781,5627.45
25782,Product 25782,1692.43
25783,Product 25783,918.27
25784,Product 25784,7601.56
25785,Product 25785,5611.32
25786,Product 25786,6649.94
25787,Product 25787,1531.32
25788,Product 25788,9298
25789,Product 25789,7017.44
25790,Product 25790,3197.72
25791,Product 25791,654.56
25792,Product 25792,6056.3
25793,Product 25793,2558.79
25794,Product 25794,207.84
25795,Product 25795,4458.79
25796,Product 25796,2809.04
25797,Product 25797,243.85
25798,Product 25798,9574.19
25799,Product 25799,5742.07
25800,Product 25800,1412.73
25801,Product 25801,6077.78
25802,Product 25802,9388.53
25803,Product 25803,7647.64
25804,Product 25804,3272.91
25805,Product 25805,9442.59
25806,Product 25806,6333.68
25807,Product 25807,801.21
25808,Product 25808,4642.96
25809,Product 25809,3664.93
25810,Product 25810,3379.22
25811,Product 25811,1752.48
25812,Product 25812,7659.49
25813,Product 25813,4798.17
25814,Product 25814,8210.98
25815,Product 25815,6904.58
25816,Product 25816,6554.47
25817,Product 25817,6225.02
25818,Product 25818,3733.68
25819,Product 25819,1476.25
25820,Product 25820,6423.38
25821,Product 25821,5329.95
25822,Product 25822,4456.9
25823,Product 25823,7465.81
25824,Product 25824,1431.04
25825,Product 25825,1195.6
25826,Product 25826,1607.69
25827,Product 25827,8071.85
25828,Product 25828,400.68
25829,Product 25829,9044.67
25830,Product 25830,5408.76
25831,Product 25831,8574.73
25832,Product 25832,359.36
25833,Product 25833,7979.45
25834,Product 25834,5119.64
25835,Product 25835,5294.13
25836,Product 25836,2801.75
25837,Product 25837,3463.15
25838,Product 25838,6158.6
25839,Product 25839,4911.82
25840,Product 25840,3186.66
25841,Product 25841,4942.52
25842,Product 25842,8906.52
25843,Product 25843,6185.01
25844,Product 25844,1494.98
25845,Product 25845,2028.99
25846,Product 25846,5639.57
25847,Product 25847,4874.68
25848,Product 25848,554.55
25849,Product 25849,9735.22
25850,Product 25850,445.68
25851,Product 25851,574.45
25852,Product 25852,9277.14
25853,Product 25853,4406.98
25854,Product 25854,1950.66
25855,Product 25855,1049.33
25856,Product 25856,9954.56
25857,Product 25857,7194.98
25858,Product 25858,212.7
25859,Product 25859,5680.32
25860,Product 25860,2325.35
25861,Product 25861,1179.12
25862,Product 25862,7240.21
25863,Product 25863,4659.21
25864,Product 25864,2250.54
25865,Product 25865,1587.65
25866,Product 25866,5245.54
25867,Product 25867,4689.72
25868,Product 25868,9526.27
25869,Product 25869,5946.03
25870,Product 25870,7968.37
25871,Product 25871,5124.59
25872,Product 25872,7613.31
25873,Product 25873,2445.89
25874,Product 25874,8185.42
25875,Product 25875,704.73
25876,Product 25876,7877.54
25877,Product 25877,341.55
25878,Product 25878,8868.95
25879,Product 25879,8365.36
25880,Product 25880,2312.85
25881,Product 25881,5761.99
25882,Product 25882,6364.73
25883,Product 25883,5935.34
25884,Product 25884,1657.04
25885,Product 25885,9968.44
25886,Product 25886,1430.91
25887,Product 25887,9979.81
25888,Product 25888,313.38
25889,Product 25889,4793.25
25890,Product 25890,8012.21
25891,Product 25891,8522.4
25892,Product 25892,5555.07
25893,Product 25893,1762.78
25894,Product 25894,219.85
25895,Product 25895,1932.42
25896,Product 25896,6116.51
25897,Product 25897,7237.53
25898,Product 25898,5145.71
25899,Product 25899,1873.36
25900,Product 25900,4464.93
25901,Product 25901,5795.13
25902,Product 25902,2859.7
25903,Product 25903,3883.31
25904,Product 25904,7798
25905,Product 25905,8036.88
25906,Product 25906,5223.01
25907,Product 25907,3893.69
25908,Product 25908,5127.08
25909,Product 25909,7016.13
25910,Product 25910,1995.07
25911,Product 25911,2792.24
25912,Product 25912,1683.25
25913,Product 25913,9567
25914,Product 25914,6120.75
25915,Product 25915,5996.66
25916,Product 25916,7322.27
25917,Product 25917,4954.27
25918,Product 25918,54.5
25919,Product 25919,6929.98
25920,Product 25920,2606.85
25921,Product 25921,3470.46
25922,Product 25922,1512.01
25923,Product 25923,4274.45
25924,Product 25924,4808.93
25925,Product 25925,1873.9
25926,Product 25926,134.87
25927,Product 25927,2929.83
25928,Product 25928,6201.65
25929,Product 25929,891.27
25930,Product 25930,6212.72
25931,Product 25931,7713.32
25932,Product 25932,8700.18
25933,Product 25933,2401.01
25934,Product 25934,8827.39
25935,Product 25935,7012.07
25936,Product 25936,2162.5
25937,Product 25937,368.91
25938,Product 25938,3567.27
25939,Product 25939,835.59
25940,Product 25940,8475.65
25941,Product 25941,124.79
25942,Product 25942,9305.44
25943,Product 25943,4014.27
25944,Product 25944,9930.02
25945,Product 25945,5149.35
25946,Product 25946,9443.63
25947,Product 25947,651.42
25948,Product 25948,8323.53
25949,Product 25949,9182.67
25950,Product 25950,5494.51
25951,Product 25951,360.18
25952,Product 25952,739.76
25953,Product 25953,4171.07
25954,Product 25954,9908.23
25955,Product 25955,302.99
25956,Product 25956,9008.19
25957,Product 25957,1336.68
25958,Product 25958,644.65
25959,Product 25959,9599.96
25960,Product 25960,2482.06
25961,Product 25961,3483.78
25962,Product 25962,2151.02
25963,Product 25963,4284.08
25964,Product 25964,7958.51
25965,Product 25965,1549.06
25966,Product 25966,6125.65
25967,Product 25967,1654.75
25968,Product 25968,6317.77
25969,Product 25969,7357.68
25970,Product 25970,730.94
25971,Product 25971,2617.72
25972,Product 25972,2772.48
25973,Product 25973,7564.66
